;temperature;gas;humidity;barometer
199;28,49;43285;38;1008,51
200;28,48;43464;38;1008,51
201;28,49;44055;38;1008,51
202;28,48;43826;38;1008,51
203;28,48;44616;38;1008,51
204;28,48;44758;38;1008,51
205;28,48;44334;38;1008,51
206;28,48;44241;38;1008,51
207;28,48;43963;38;1008,51
208;28,48;43872;38;1008,51
209;28,48;43917;38;1008,53
210;28,48;43917;38;1008,51
211;28,48;43917;38;1008,51
212;28,48;43780;38;1008,51
213;28,48;43735;38;1008,51
214;28,48;43963;38;1008,51
215;28,48;43735;38;1008,53
216;28,48;44428;38;1008,51
217;28,48;44381;38;1008,51
218;28,48;45094;38;1008,51
219;28,48;45386;38;1008,51
220;28,48;45881;38;1008,51
221;28,48;46336;38;1008,51
222;28,48;47164;38;1008,51
223;28,48;47890;38;1008,51
224;28,48;48414;38;1008,51
225;28,48;48470;38;1008,53
226;28,48;49121;38;1008,51
227;28,48;49323;38;1008,51
228;28,48;49323;38;1008,51
229;28,47;50478;38;1008,51
230;28,48;50297;38;1008,53
231;28,47;51061;38;1008,51
232;28,47;51405;38;1008,53
233;28,47;52595;38;1008,47
234;28,47;52661;38;1008,47
235;28,47;53465;38;1008,53
236;28,47;53807;37;1008,49
237;28,47;54154;37;1008,47
238;28,47;54968;37;1008,49
239;28,47;54825;37;1008,47
240;28,47;55076;37;1008,47
241;28,47;56181;37;1008,47
242;28,47;56031;37;1008,47
243;28,47;56712;37;1008,47
244;28,47;56750;37;1008,47
245;28,47;57487;37;1008,51
246;28,48;57844;37;1008,47
247;28,47;58528;37;1008,53
248;28,47;58733;37;1008,51
249;28,47;58610;37;1008,45
250;28,47;58733;37;1008,45
