;temperature;gas;humidity;barometer
1093;44,96;82642;21;1007,53
1094;44,98;82318;21;1007,57
1095;44,98;82642;21;1007,57
1096;45;82480;21;1007,55
1097;45,01;82561;21;1007,55
1098;45,03;83050;21;1007,57
1099;45,04;82399;21;1007,55
1100;45,05;82399;21;1007,57
1101;45,06;83546;21;1007,57
1102;45,08;83463;21;1007,55
1103;45,1;82561;21;1007,55
1104;45,11;82480;21;1007,57
1105;45,11;82399;21;1007,55
1106;45,13;82238;21;1007,55
1107;45,14;83132;21;1007,53
1108;45,15;83215;21;1007,55
1109;45,17;82723;21;1007,57
1110;45,18;83050;21;1007,53
1111;45,19;82561;21;1007,59
1112;45,21;83215;21;1007,57
1113;45,22;82318;21;1007,57
1114;45,23;83215;21;1007,57
1115;45,25;82723;21;1007,55
1116;45,27;83215;21;1007,57
1117;45,28;82968;21;1007,59
1118;45,29;83050;21;1007,57
1119;45,3;83463;21;1007,59
1120;45,31;83132;21;1007,55
1121;45,32;81837;21;1007,57
1122;45,33;82642;21;1007,57
1123;45,34;82886;21;1007,57
1124;45,36;82561;21;1007,57
1125;45,37;83132;21;1007,55
1126;45,37;81837;21;1007,55
1127;45,4;81837;21;1007,55
1128;45,41;82238;21;1007,55
1129;45,42;83712;21;1007,59
1130;45,44;83050;21;1007,57
1131;45,46;83215;21;1007,59
1132;45,47;82480;21;1007,57
1133;45,47;82886;21;1007,57
1134;45,48;81997;21;1007,55
1135;45,5;83132;21;1007,57
1136;45,51;82480;21;1007,57
1137;45,52;82480;21;1007,55
1138;45,53;83132;21;1007,57
1139;45,55;81997;21;1007,57
1140;45,56;82723;21;1007,55
1141;45,58;83297;21;1007,57
1142;45,59;82723;21;1007,57
1143;45,59;82399;21;1007,55
1144;45,61;82805;21;1007,51
1145;45,62;82968;21;1007,51
1146;45,64;82642;21;1007,53
1147;45,65;82077;21;1007,57
1148;45,66;82886;21;1007,57
1149;45,67;82157;21;1007,53
1150;45,68;82077;21;1007,53
1151;45,69;82399;21;1007,51
1152;45,71;81758;21;1007,53
1153;45,72;82318;21;1007,53
1154;45,73;82157;21;1007,53
1155;45,75;82077;21;1007,53
1156;45,77;81362;21;1007,55
1157;45,78;82238;21;1007,55
1158;45,79;81678;21;1007,53
1159;45,8;82642;20;1007,53
1160;45,81;82561;20;1007,51
1161;45,82;82480;20;1007,53
1162;45,83;82157;20;1007,51
1163;45,85;81520;20;1007,51
1164;45,86;82077;20;1007,55
1165;45,87;82157;20;1007,53
1166;45,89;82561;20;1007,55
1167;45,9;81917;20;1007,55
1168;45,92;81758;20;1007,55
1169;45,92;81997;20;1007,53
1170;45,93;81917;20;1007,55
1171;45,94;82157;20;1007,55
1172;45,95;81678;20;1007,55
1173;45,96;81997;20;1007,55
1174;45,97;81837;20;1007,53
1175;45,98;81205;20;1007,53
1176;45,99;81997;20;1007,53
1177;46;81837;20;1007,55
1178;46,01;80737;20;1007,55
1179;46,03;82077;20;1007,53
1180;46,04;81283;20;1007,53
1181;46,05;80814;20;1007,53
1182;46,06;81126;20;1007,53
1183;46,07;80892;20;1007,53
