;temperature;gas;humidity;barometer
956;17,61;125747;61;1001,98
957;17,62;126504;61;1002,02
958;17,62;125186;61;1002
959;17,63;125279;61;1001,98
960;17,63;125466;61;1001,98
961;17,64;124907;61;1002
962;17,64;124444;61;1001,98
963;17,65;124721;61;1001,96
964;17,66;124629;61;1001,98
965;17,67;124629;61;1001,96
966;17,67;126219;61;1002
967;17,67;125279;61;1001,98
968;17,68;125279;61;1001,98
969;17,69;125560;61;1002
970;17,7;125186;61;1002
971;17,7;124537;61;1001,98
972;17,71;124352;60;1002,04
973;17,71;124721;61;1002,04
974;17,72;124907;60;1002,04
975;17,72;124721;61;1002,02
976;17,72;125186;60;1002
977;17,73;125747;60;1002,02
978;17,74;124444;60;1002,02
979;17,75;124169;60;1002
980;17,75;124721;60;1002,04
981;17,76;124444;60;1002,04
982;17,76;126125;60;1002,02
983;17,76;124721;60;1002,02
984;17,77;124352;60;1002
985;17,77;124444;60;1002
986;17,77;124444;60;1002,02
987;17,78;123712;60;1002,02
988;17,79;124169;60;1002
989;17,79;124352;60;1002,02
990;17,79;125279;60;1002,02
991;17,79;124352;60;1002,02
992;17,8;124077;60;1002
993;17,8;124537;60;1002
994;17,81;124444;60;1002,02
995;17,82;124537;60;1002,02
996;17,81;124444;60;1002,02
997;17,82;124260;60;1002,02
998;17,82;123712;60;1002,02
999;17,83;123985;60;1002
1000;17,82;123621;60;1002
