;temperature;gas;humidity;barometer
180;29,14;93489;40;1000,19
181;29,13;81520;40;1000,17
182;29,1;80892;40;1000,17
183;29,09;80274;40;1000,19
184;29,08;75446;40;1000,21
185;29,05;72642;40;1000,17
186;29,04;74246;40;1000,15
187;29,03;75446;40;1000,17
188;29,02;76406;40;1000,15
189;29,01;75650;40;1000,13
190;29;75855;40;1000,13
191;29,02;76129;41;1000,15
192;29,03;77107;41;1000,17
193;29,03;78256;41;1000,15
194;29,05;79892;41;1000,17
195;29,05;80274;41;1000,17
196;29,06;80970;41;1000,17
197;29,07;82157;41;1000,17
198;29,08;82968;41;1000,15
199;29,08;83795;41;1000,15
200;29,08;84639;41;1000,13
201;29,08;85500;41;1000,15
202;29,08;86114;41;1000,13
203;29,09;87095;41;1000,15
204;29,09;86736;41;1000,15
205;29,09;87186;41;1000,17
206;29,1;88657;41;1000,15
207;29,1;88007;41;1000,15
208;29,1;89602;41;1000,15
209;29,11;89033;41;1000,15
210;29,11;89317;41;1000,15
211;29,11;90373;41;1000,15
212;29,11;89794;41;1000,17
213;29,12;86114;41;1000,17
214;29,11;82399;41;1000,15
215;29,12;79066;41;1000,15
216;29,12;76755;41;1000,15
217;29,12;74510;41;1000,15
218;29,12;74312;41;1000,15
219;29,13;74510;41;1000,15
220;29,13;75243;41;1000,19
221;29,13;75650;41;1000,19
222;29,13;76129;41;1000,19
223;29,13;77037;41;1000,19
224;29,13;77893;41;1000,17
225;29,14;78402;41;1000,19
226;29,14;80045;41;1000,17
227;29,14;79741;41;1000,17
228;29,14;81283;41;1000,19
229;29,14;82077;41;1000,17
230;29,15;81997;41;1000,17
231;29,14;83297;41;1000,17
232;29,15;83215;41;1000,17
233;29,14;84131;41;1000,19
234;29,14;83963;41;1000,17
235;29,14;82642;41;1000,15
236;29,14;78548;41;1000,17
237;29,15;76060;40;1000,19
238;29,15;76615;40;1000,19
239;29,15;77966;41;1000,19
240;29,15;78038;40;1000,19
241;29,15;72020;40;1000,17
242;29,15;71166;40;1000,19
243;29,15;70391;40;1000,19
244;29,15;70628;40;1000,19
245;29,15;71408;40;1000,19
246;29,15;73661;40;1000,19
247;29,16;74775;40;1000,17
248;29,16;75992;40;1000,19
249;29,16;76198;40;1000,17
250;29,16;76545;40;1000,17
251;29,15;77037;40;1000,19
252;29,16;76896;40;1000,17
253;29,16;71226;40;1000,17
254;29,16;67291;40;1000,17
255;29,16;63146;40;1000,17
256;29,16;61080;40;1000,17
257;29,16;61169;40;1000,17
258;29,16;62119;40;1000,21
259;29,17;62165;40;1000,19
260;29,17;59948;40;1000,19
261;29,16;59862;40;1000,17
262;29,16;60422;40;1000,17
263;29,16;61663;40;1000,17
264;29,16;62165;40;1000,17
265;29,16;64158;41;1000,17
266;29,16;65254;41;1000,19
267;29,16;66598;41;1000,19
268;29,16;68778;41;1000,19
269;29,16;70273;41;1000,19
270;29,16;72392;41;1000,17
271;29,16;72517;41;1000,17
272;29,17;74841;41;1000,17
273;29,17;75446;41;1000,19
274;29,16;76685;41;1000,17
275;29,16;78183;41;1000,19
276;29,17;79817;41;1000,19
277;29,16;79515;41;1000,17
278;29,16;80814;41;1000,19
279;29,15;81837;41;1000,17
280;29,14;82077;40;1000,19
281;29,13;82723;41;1000,17
282;29,1;83629;40;1000,17
283;29,09;84047;40;1000,17
284;29,07;84469;40;1000,17
285;29,06;85762;40;1000,19
286;29,05;86468;40;1000,17
287;29,04;86736;40;1000,19
288;29,03;87367;40;1000,17
289;29,01;87823;40;1000,19
290;29,01;88192;40;1000,19
291;29,01;88192;40;1000,17
292;29;89222;40;1000,17
293;29;89127;40;1000,19
294;29;89602;40;1000,17
295;28,99;89794;40;1000,17
296;28,99;89507;40;1000,19
297;28,99;90373;40;1000,19
298;28,99;90470;40;1000,17
299;28,99;90276;40;1000,21
