;temperature;gas;humidity;barometer
800;28,33;93558;42;1000,28
801;28,33;93977;42;1000,3
802;28,32;80351;42;1000,33
803;28,32;34628;42;1000,33
804;28,31;14831;42;1000,33
805;28,31;14533;42;1000,34
806;28,31;15884;42;1000,34
807;28,31;14325;42;1000,33
808;28,31;12105;42;1000,33
809;28,31;14768;42;1000,33
810;28,31;17855;42;1000,3
811;28,3;19315;42;1000,3
812;28,31;21621;42;1000,34
813;28,31;23586;42;1000,3
814;28,31;25514;42;1000,33
815;28,3;29796;42;1000,3
816;28,29;31922;42;1000,28
817;28,29;34857;42;1000,28
818;28,29;37733;42;1000,28
819;28,28;39955;42;1000,28
820;28,28;40927;42;1000,28
821;28,28;42844;42;1000,3
822;28,28;43689;42;1000,28
823;28,29;44241;42;1000,28
824;28,29;45094;42;1000,28
825;28,29;47191;42;1000,3
826;28,3;48082;42;1000,3
827;28,3;49909;42;1000,28
828;28,31;50388;42;1000,28
829;28,31;51373;42;1000,28
830;28,31;52300;42;1000,3
831;28,31;53329;42;1000,3
832;28,31;54294;42;1000,3
833;28,32;54753;42;1000,28
834;28,32;55623;42;1000,28
835;28,32;56559;42;1000,28
836;28,32;57252;42;1000,28
837;28,33;57645;42;1000,3
838;28,34;58406;42;1000,3
839;28,33;59271;42;1000,28
840;28,34;59735;42;1000,3
841;28,34;60249;42;1000,28
842;28,35;60771;42;1000,28
843;28,35;61438;42;1000,3
844;28,35;62073;42;1000,3
845;28,35;61981;42;1000,28
846;28,35;62488;42;1000,28
847;28,36;62628;42;1000,28
848;28,36;62862;42;1000,28
849;28,36;63004;42;1000,3
850;28,37;63146;42;1000,3
851;28,37;63720;42;1000,3
852;28,38;64951;42;1000,28
853;28,38;66074;42;1000,28
854;28,38;66970;42;1000,28
855;28,38;67944;42;1000,3
856;28,38;68947;42;1000,28
857;28,38;69346;42;1000,28
858;28,38;69806;42;1000,28
859;28,38;70391;42;1000,28
860;28,37;70628;42;1000,3
861;28,38;70926;42;1000,3
862;28,37;71835;42;1000,28
863;28,37;71712;42;1000,27
864;28,37;71896;42;1000,3
865;28,38;71958;42;1000,3
866;28,37;72329;42;1000,28
867;28,37;72579;42;1000,3
868;28,37;73148;42;1000,3
869;28,38;73532;42;1000,3
870;28,37;74576;42;1000,28
871;28,37;74181;42;1000,27
872;28,37;74708;42;1000,28
873;28,36;74775;42;1000,28
874;28,36;75176;42;1000,28
875;28,36;75378;42;1000,3
876;28,36;75650;42;1000,3
877;28,36;76615;42;1000,3
878;28,36;76755;42;1000,28
879;28,35;76129;42;1000,3
880;28,36;76755;42;1000,3
881;28,35;77966;42;1000,3
882;28,35;78038;42;1000,28
883;28,35;78183;42;1000,3
884;28,35;77966;42;1000,28
885;28,35;78622;42;1000,28
886;28,34;79364;42;1000,28
887;28,34;79364;42;1000,28
888;28,34;79817;42;1000,3
889;28,33;80814;42;1000,28
890;28,32;81599;42;1000,3
891;28,31;82805;42;1000,3
892;28,3;83132;42;1000,3
893;28,29;82968;42;1000,28
894;28,29;83380;42;1000,3
895;28,28;83712;42;1000,3
896;28,27;83629;42;1000,33
897;28,28;83712;42;1000,33
898;28,28;84810;42;1000,33
899;28,28;84215;42;1000,33
900;28,27;84725;42;1000,3
